Week,Sched Games,Sched Byes,Unsched Games,Unsched Byes,Unsched Teams,Team1,Team2,Team3,Team4
17,16,0,223,0,0,0,0,U:pat:dol:0.0:0.0:0,U:pat:jet:4.0:0.0:0,U:dol:pat:0.0:0.0:0
5,12,4,60,0,4,giants,patriots,jaguars,Bengals,S:2:jet:pac:-1.8687400318979266:0.0,S:3:red:tex:0.014646464646464671:0.0,S:4:vik:sai:-1.8204545454545453:0.0,U:car:bea:2.245021645021645:2.0:0,U:ram:eag:5.300757575757576:2.0:0,U:jag:ste:6.16131907308378:2.0:0
5,13,2,59,0,4,jets,texans,Chargers,Steelers,S:2:gia:sai:-1.884090909090909:0.0,S:3:pat:chi:0.0693473193473193:0.0,S:4:jag:tit:4.042746615087041:0.0,U:car:bea:2.268831168831169:2.0:0,U:ram:eag:5.175757575757576:2.0:0,U:jag:ste:6.069954867827208:2.0:0
5,12,4,60,0,4,giants,patriots,jaguars,Bengals,S:2:jet:pac:-1.8687400318979266:0.0,S:3:red:tex:0.014646464646464671:0.0,S:4:cha:bro:0.0613636363636364:0.0,U:car:bea:2.3703349282296653:2.0:0,U:ram:eag:5.300757575757576:2.0:0,U:jag:ste:6.131907308377897:2.0:0
5,12,4,60,0,4,jets,texans,Vikings,Steelers,S:2:gia:sai:-1.8687400318979266:0.0,S:3:pat:chi:0.08131313131313127:0.0,S:4:jag:tit:4.036363636363636:0.0,U:car:bea:2.327272727272727:2.0:0,U:ram:eag:5.175757575757576:2.0:0,U:jag:ste:6.084848484848484:2.0:0
5,12,4,60,0,4,giants,patriots,jaguars,Bengals,S:2:jet:pac:-1.8687400318979266:0.0,S:3:red:tex:0.014646464646464671:0.0,S:4:vik:sai:-1.8204545454545453:0.0,U:car:bea:2.245021645021645:2.0:0,U:ram:eag:5.300757575757576:2.0:0,U:jag:ste:6.16131907308378:2.0:0
5,12,4,60,0,4,jets,texans,Vikings,Steelers,S:2:gia:sai:-1.8687400318979266:0.0,S:3:pat:chi:0.08131313131313127:0.0,S:4:jag:tit:4.036363636363636:0.0,U:car:bea:2.327272727272727:2.0:0,U:ram:eag:5.175757575757576:2.0:0,U:jag:ste:6.084848484848484:2.0:0
5,12,4,60,0,4,giants,patriots,jaguars,Bengals,S:2:jet:pac:-1.8687400318979266:0.0,S:3:red:tex:0.014646464646464671:0.0,S:4:vik:sai:-1.8204545454545453:0.0,U:car:bea:2.245021645021645:2.0:0,U:ram:eag:5.300757575757576:2.0:0,U:jag:ste:6.16131907308378:2.0:0
5,12,4,60,0,4,jets,texans,Vikings,Steelers,S:2:gia:sai:-1.8687400318979266:0.0,S:3:pat:chi:0.08131313131313127:0.0,S:4:jag:tit:4.036363636363636:0.0,U:car:bea:2.327272727272727:2.0:0,U:ram:eag:5.175757575757576:2.0:0,U:jag:ste:6.084848484848484:2.0:0
5,12,2,60,0,6,giants,bills,patriots,jaguars,Rams,Bengals,S:2:jet:pac:-1.884090909090909:0.0,S:3:red:tex:0.02191142191142194:0.0,S:4:vik:sai:-1.81501976284585:0.0,U:car:bea:2.2083916083916084:2.0:0,U:ram:eag:5.25909090909091:2.0:0,U:jag:ste:6.1386946386946395:2.0:0
5,12,4,60,0,4,jets,texans,Vikings,Steelers,S:2:gia:sai:-1.8687400318979266:0.0,S:3:red:fal:-1.9484848484848485:0.0,S:4:pat:chi:0.09768740031897921:0.0,U:car:bea:2.4545454545454546:2.0:0,U:ram:eag:5.104329004329005:2.0:0,U:jag:ste:6.1060606060606055:2.0:0
5,12,4,60,0,4,giants,patriots,jaguars,Bengals,S:2:jet:pac:-1.8687400318979266:0.0,S:3:red:tex:0.014646464646464671:0.0,S:4:vik:sai:-1.8204545454545453:0.0,U:car:bea:2.245021645021645:2.0:0,U:ram:eag:5.300757575757576:2.0:0,U:jag:ste:6.16131907308378:2.0:0
5,12,4,60,0,4,jets,texans,Vikings,Steelers,S:2:gia:sai:-1.8687400318979266:0.0,S:3:pat:chi:0.08131313131313127:0.0,S:4:jag:tit:4.036363636363636:0.0,U:car:bea:2.327272727272727:2.0:0,U:ram:eag:5.175757575757576:2.0:0,U:jag:ste:6.084848484848484:2.0:0
5,12,2,60,0,6,giants,bills,patriots,jaguars,Rams,Bengals,S:2:jet:pac:-1.884090909090909:0.0,S:3:red:tex:0.02191142191142194:0.0,S:4:vik:sai:-1.81501976284585:0.0,U:car:bea:2.2083916083916084:2.0:0,U:ram:eag:5.25909090909091:2.0:0,U:jag:ste:6.1386946386946395:2.0:0
5,13,2,59,0,4,jets,texans,Raiders,Steelers,S:2:gia:sai:-1.884090909090909:0.0,S:3:vik:bil:0.10477855477855483:0.0,S:4:pat:chi:0.08131313131313127:0.0,U:car:bea:2.271936758893281:2.0:0,U:ram:eag:5.097186147186147:2.0:0,U:jag:ste:6.084848484848484:2.0:0
5,11,4,61,0,6,giants,cowboys,jaguars,Chargers,Rams,Bengals,S:2:jet:pac:-1.8687400318979266:0.0,S:3:red:tex:0.014646464646464671:0.0,S:4:rai:bro:0.1189393939393939:0.0,U:car:bea:2.5545454545454547:2.0:0,U:ram:eag:5.25909090909091:2.0:0,U:jag:ste:6.131907308377897:2.0:0
6,15,2,70,0,0,0,0,S:2:ste:chi:-1.9714285714285713:0.0,S:3:cow:eag:-1.9110389610389609:0.0,S:4:bil:pat:-1.8753246753246753:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:jag:ste:2.1178932178932177:2.0:0
6,13,6,72,0,0,0,0,S:2:cow:eag:-1.9161410018552876:0.0,S:3:bil:pat:-1.8553911205073996:0.0,S:4:ste:ben:-1.8056277056277057:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:jag:ste:2.1337662337662335:2.0:0
5,13,2,59,0,4,giants,cowboys,Steelers,Bengals,S:2:lio:vik:-2.0360795454545455:0.0,S:3:49e:car:-1.9564935064935063:0.0,S:4:pan:sea:-1.92987012987013:0.0,U:car:bea:2.143831168831169:2.0:0,U:ram:eag:5.125757575757576:2.0:0,U:jag:ste:6.318181818181818:2.0:0
5,13,2,59,0,4,patriots,texans,saints,Raiders,S:2:gia:buc:0.05227272727272725:0.0,S:3:cow:red:0.06328671328671326:0.0,S:4:ste:chi:0.05947775628626692:0.0,U:car:bea:2.23973063973064:2.0:0,U:ram:eag:5.163852813852814:2.0:0,U:jag:ste:6.1125080593165695:2.0:0
5,12,4,60,0,4,giants,Chargers,Bears,Steelers,S:2:pat:chi:0.0801435406698564:0.0,S:3:jet:tex:0.0117647058823529:0.0,S:4:sai:red:-1.8463002114164904:0.0,U:car:bea:2.2853146853146855:2.0:0,U:ram:eag:5.143148880105402:2.0:0,U:jag:ste:6.234848484848484:2.0:0
5,12,4,60,0,4,eagles,cowboys,jets,patriots,S:2:gia:buc:0.0676236044657097:0.0,S:3:cha:bro:0.0474747474747475:0.0,S:4:49e:bea:-1.8217948717948718:0.0,U:car:bea:2.234032634032634:2.0:0,U:ram:eag:5.238257575757576:2.0:0,U:jag:ste:6.136363636363637:2.0:0
5,13,2,59,0,4,giants,Bears,Rams,Bengals,S:2:eag:fal:0.026041666666666685:0.0,S:3:cow:red:0.09350649350649347:0.0,S:4:jet:pac:-1.84582560296846:0.0,U:car:bea:2.161688311688312:2.0:0,U:ram:eag:5.035132575757576:2.0:0,U:pac:lio:9.087507730364873:2.0:0
5,13,2,59,0,4,cowboys,jets,Chargers,Cardinals,S:2:gia:buc:0.05227272727272725:0.0,S:3:49e:bea:-1.8538461538461537:0.0,S:4:ram:pac:-1.8786561264822135:0.0,U:car:bea:2.1891608391608393:2.0:0,U:ram:eag:5.034453227931489:2.0:0,U:pac:lio:9.05467720685112:2.0:0
5,12,4,60,0,4,giants,Bears,Steelers,Bengals,S:2:cow:red:0.10917065390749597:0.0,S:3:jet:pac:-1.84582560296846:0.0,S:4:cha:bro:0.06794258373205744:0.0,U:car:bea:2.2732954545454547:2.0:0,U:ram:eag:5.425757575757576:2.0:0,U:pac:lio:9.087507730364873:2.0:0
5,12,2,60,0,6,eagles,cowboys,jets,patriots,texans,Chargers,S:2:gia:buc:0.05227272727272725:0.0,S:3:49e:bea:-1.8538461538461537:0.0,S:4:ste:chi:0.06225296442687747:0.0,U:car:bea:2.1891608391608393:2.0:0,U:ram:eag:5.118065268065268:2.0:0,U:pac:lio:9.106060606060606:2.0:0
5,12,2,60,0,6,giants,bills,Bears,Rams,Steelers,Bengals,S:2:eag:fal:0.026041666666666685:0.0,S:3:cow:red:0.09350649350649347:0.0,S:4:jet:pac:-1.84582560296846:0.0,U:car:bea:2.276767676767677:2.0:0,U:ram:eag:5.035132575757576:2.0:0,U:pac:lio:9.087507730364873:2.0:0
5,12,4,60,0,4,cowboys,jets,patriots,Chargers,S:2:gia:buc:0.0676236044657097:0.0,S:3:lio:vik:-1.98989898989899:0.0,S:4:49e:bea:-1.8689189189189188:0.0,U:car:bea:2.1626535626535626:2.0:0,U:ram:eag:5.077272727272727:2.0:0,U:pac:lio:9.079797979797979:2.0:0
5,12,4,60,0,4,giants,Bears,Seahawks,Steelers,S:2:pan:cow:0.10917065390749597:0.0,S:3:jet:pac:-1.84582560296846:0.0,S:4:pat:chi:0.09768740031897921:0.0,U:car:bea:2.276767676767677:2.0:0,U:ram:eag:5.289393939393939:2.0:0,U:pac:lio:9.087507730364873:2.0:0
5,12,4,60,0,4,eagles,cowboys,jets,patriots,S:2:gia:buc:0.0676236044657097:0.0,S:3:49e:bea:-1.8388888888888888:0.0,S:4:pan:sea:-1.8675990675990677:0.0,U:car:bea:2.21010101010101:2.0:0,U:ram:eag:5.2035353535353535:2.0:0,U:pac:lio:9.132575757575758:2.0:0
5,12,2,60,0,6,giants,bills,Bears,Rams,Steelers,Bengals,S:2:eag:fal:0.026041666666666685:0.0,S:3:cow:red:0.09350649350649347:0.0,S:4:jet:pac:-1.84582560296846:0.0,U:car:bea:2.161688311688312:2.0:0,U:ram:eag:5.035132575757576:2.0:0,U:pac:lio:9.087507730364873:2.0:0
5,12,2,60,0,6,eagles,cowboys,jets,patriots,texans,Raiders,S:2:gia:buc:0.05227272727272725:0.0,S:3:bil:tit:2.021911421911422:2.0,S:4:49e:bea:-1.8413043478260869:0.0,U:car:bea:2.2067193675889327:2.0:0,U:ram:eag:5.050757575757576:2.0:0,U:pac:lio:9.074242424242424:2.0:0
5,11,4,61,0,6,giants,Chargers,Bears,Rams,Steelers,Bengals,S:2:eag:fal:0.02192982456140352:0.0,S:3:cow:red:0.10636363636363633:0.0,S:4:jet:pac:-1.8230443974630022:0.0,U:car:bea:2.3045454545454547:2.0:0,U:ram:eag:5.048564593301435:2.0:0,U:pac:lio:9.110288935870331:2.0:0
5,12,2,60,0,6,eagles,cowboys,jets,patriots,jaguars,Raiders,S:2:gia:buc:0.05227272727272725:0.0,S:3:cha:bro:0.05174825174825179:0.0,S:4:49e:bea:-1.8388888888888888:0.0,U:car:bea:2.21010101010101:2.0:0,U:ram:eag:5.0539627039627035:2.0:0,U:pac:lio:9.078088578088577:2.0:0
5,12,2,60,0,6,giants,bills,Bears,Rams,Steelers,Bengals,S:2:eag:fal:0.026041666666666685:0.0,S:3:cow:red:0.09350649350649347:0.0,S:4:jet:pac:-1.84582560296846:0.0,U:car:bea:2.21244019138756:2.0:0,U:ram:eag:5.035132575757576:2.0:0,U:pac:lio:9.087507730364873:2.0:0
5,12,4,60,0,4,cowboys,jets,patriots,Chargers,S:2:gia:buc:0.0676236044657097:0.0,S:3:lio:vik:-1.98989898989899:0.0,S:4:49e:bea:-1.8689189189189188:0.0,U:car:bea:2.1626535626535626:2.0:0,U:ram:eag:5.077272727272727:2.0:0,U:pac:lio:9.079797979797979:2.0:0
5,12,4,60,0,4,giants,Bears,Steelers,Bengals,S:2:cow:red:0.10917065390749597:0.0,S:3:jet:pac:-1.84582560296846:0.0,S:4:pat:chi:0.09768740031897921:0.0,U:car:bea:2.21244019138756:2.0:0,U:ram:eag:5.354329004329005:2.0:0,U:pac:lio:9.087507730364873:2.0:0
5,12,4,60,0,4,cowboys,jets,patriots,Chargers,S:2:gia:buc:0.0676236044657097:0.0,S:3:49e:bea:-1.8388888888888888:0.0,S:4:ste:chi:0.08566433566433568:0.0,U:car:bea:2.21010101010101:2.0:0,U:ram:eag:5.192424242424242:2.0:0,U:pac:lio:9.155011655011656:2.0:0
5,12,4,60,0,4,giants,Bears,Seahawks,Steelers,S:2:pan:cow:0.10917065390749597:0.0,S:3:jet:pac:-1.84582560296846:0.0,S:4:pat:chi:0.09768740031897921:0.0,U:car:bea:2.276767676767677:2.0:0,U:ram:eag:5.425757575757576:2.0:0,U:pac:lio:9.087507730364873:2.0:0
6,13,4,72,0,2,panthers,Broncos,S:2:cow:eag:-1.9110389610389609:0.0,S:3:bil:pat:-1.8753246753246753:0.0,S:4:ste:ben:-1.8021433850702144:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.2746031746031745:2.0:0
6,12,6,73,0,2,titans,Vikings,S:2:ste:pan:0.11941867656153368:0.0,S:3:cow:eag:-1.9229437229437227:0.0,S:4:bil:pat:-1.828992628992629:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.195785440613027:2.0:0
6,14,2,71,0,2,patriots,Broncos,S:2:bil:tit:0.1398268398268398:0.0,S:3:lio:vik:3.9953878406708596:0.0,S:4:dol:bea:-1.940909090909091:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.139832285115304:2.0:0
6,12,6,73,0,2,panthers,Chargers,S:2:bil:pat:-1.8753246753246753:0.0,S:3:cow:eag:-1.8962305986696228:0.0,S:4:ste:ben:-1.8056277056277057:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.195785440613027:2.0:0
6,13,4,72,0,2,Broncos,Ravens,S:2:ste:pan:0.12196969696969695:0.0,S:3:bil:cha:3.1428030303030305:0.0,S:4:cow:eag:-1.893181818181818:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.655555555555556:2.0:0
6,13,4,72,0,2,titans,Vikings,S:2:bro:ste:4.0577922077922075:0.0,S:3:rav:buc:4.054931669637552:0.0,S:4:cow:eag:-1.9251585623678649:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.2497584541062805:2.0:0
6,14,2,71,0,2,Packers,Ravens,S:2:dol:tit:0.1398268398268398:0.0,S:3:lio:vik:3.9953878406708596:0.0,S:4:ste:chi:-1.9303030303030304:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.120964360587002:2.0:0
6,13,4,72,0,2,Vikings,Browns,S:2:pac:49e:4.132034632034632:0.0,S:3:rav:buc:4.054931669637552:0.0,S:4:cow:eag:-1.9251585623678649:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.113888888888889:2.0:0
6,13,4,72,0,2,panthers,Broncos,S:2:lio:vik:3.9694444444444446:0.0,S:3:bro:fal:4.050252525252525:0.0,S:4:bil:pat:-1.8962305986696228:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.113888888888889:2.0:0
6,13,4,72,0,2,saints,Ravens,S:2:ste:pan:0.12196969696969695:0.0,S:3:cha:bro:6.068560606060606:2.0,S:4:cow:eag:-1.9045454545454548:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.738888888888889:2.0:0
6,14,2,71,0,2,panthers,Packers,S:2:gia:sai:0.12395382395382393:0.0,S:3:rav:buc:4.015715983363042:0.0,S:4:cow:eag:-1.9515151515151516:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:7.988888888888889:2.0:0
6,14,4,71,0,0,0,0,S:2:ste:pan:0.12196969696969695:0.0,S:3:pac:49e:4.143939393939394:0.0,S:4:cow:eag:-1.9019027484143765:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.134722222222222:2.0:0
6,11,6,74,0,4,jets,colts,panthers,Chargers,S:2:cow:eag:-1.9161410018552876:0.0,S:3:bil:pat:-1.8553911205073996:0.0,S:4:ste:ben:-1.8056277056277057:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.195785440613027:2.0:0
6,13,4,72,0,2,patriots,Broncos,S:2:jet:tex:3.0799062049062047:0.0,S:3:col:ben:0.2122856471693681:0.0,S:4:ste:pan:0.1398268398268398:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.322222222222222:2.0:0
6,14,2,71,0,2,panthers,Ravens,S:2:bil:pat:-1.891197691197691:0.0,S:3:cha:bro:4.061616161616161:0.0,S:4:ste:chi:-1.9866666666666666:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.988888888888889:2.0:0
6,12,6,73,0,2,jets,Chargers,S:2:ste:pan:0.11941867656153368:0.0,S:3:rav:buc:4.060533910533911:0.0,S:4:cow:eag:-1.9610389610389611:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.341830065359477:2.0:0
6,12,4,73,0,4,patriots,panthers,Broncos,Packers,S:2:jet:tex:3.0799062049062047:0.0,S:3:bil:cha:3.136504580690627:0.0,S:4:cow:eag:-1.8792929292929292:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.206280193236715:2.0:0
6,11,6,74,0,4,jets,saints,Chargers,49ers,S:2:bil:pat:-1.8753246753246753:0.0,S:3:ste:pan:0.1433111603843311:0.0,S:4:cow:eag:-1.9005347593582886:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.195785440613027:2.0:0
6,13,4,72,0,2,panthers,Broncos,S:2:jet:tex:3.0799062049062047:0.0,S:3:sai:red:4.128423772609819:0.0,S:4:bil:cha:3.1636363636363636:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.296581196581196:2.0:0
6,12,4,73,0,4,jets,saints,49ers,Ravens,S:2:ste:pan:0.12196969696969695:0.0,S:3:cha:bro:4.068560606060606:0.0,S:4:cow:eag:-1.9045454545454548:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.301388888888889:2.0:0
6,13,4,72,0,2,colts,panthers,S:2:jet:tex:3.0799062049062047:0.0,S:3:sai:red:4.128423772609819:0.0,S:4:49e:gia:3.046464646464646:0.0,U:car:bea:2.153137003841229:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:6.261616161616161:2.0:0
7,13,4,85,0,2,buccaneers,Bengals,S:2:red:cow:-2.8890096618357486:0.0,S:3:sai:bro:-1.94243708269132:0.0,S:4:jet:col:-1.867777777777778:0.0,U:car:bea:6.733333333333333:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:5.228535353535353:2.0:0
7,13,4,85,0,2,cowboys,Lions,S:2:buc:red:0.07608695652173908:0.0,S:3:pan:ben:0.09086921850079743:0.0,S:4:sai:bro:-1.978030303030303:0.0,U:car:bea:7.066666666666666:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:5.319444444444445:2.0:0
7,12,6,86,0,2,buccaneers,Bengals,S:2:red:cow:-2.871903460837887:0.0,S:3:lio:pan:-1.8374183006535947:0.0,S:4:jet:col:-1.8570460704607048:0.0,U:car:bea:6.816666666666666:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:5.201797385620916:2.0:0
7,12,6,86,0,2,cowboys,Lions,S:2:buc:red:0.08060109289617481:0.0,S:3:pan:ben:0.0856060606060606:0.0,S:4:tit:col:-1.8775252525252526:0.0,U:car:bea:7.066666666666666:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:5.286111111111111:2.0:0
7,13,4,85,0,2,Cardinals,Bengals,S:2:red:cow:-2.8890096618357486:0.0,S:3:lio:pan:-1.8613465160075329:0.0,S:4:sai:bro:-1.9351731601731603:0.0,U:car:bea:6.733333333333333:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:5.172551789077213:2.0:0
7,13,6,85,0,0,0,0,S:2:car:bro:0.14257327372081469:0.0,S:3:pan:ben:0.07651515151515151:0.0,S:4:red:cow:-2.856179138321995:0.0,U:car:bea:6.214207650273224:2.0:0,U:ram:eag:0.025864276568501987:2.0:0,U:pac:lio:5.386111111111111:2.0:0
6,12,4,74,0,4,colts,falcons,saints,Broncos,S:2:cha:chi:-3.964141414141414:0.0,S:3:rav:bil:-1.9664335664335664:0.0,S:4:cow:eag:-1.8848484848484848:0.0,U:car:bea:2.0867995018679952:2.0:0,U:ram:eag:0.023163138231631297:2.0:0,U:pac:lio:12.326881720430107:2.0:0
6,14,4,72,0,0,0,0,S:2:col:tex:0.27121212121212124:0.0,S:3:fal:pan:0.28222222222222226:0.0,S:4:gia:sai:0.1433111603843311:0.0,U:car:bea:2.0867995018679952:2.0:0,U:ram:eag:0.023163138231631297:2.0:0,U:pac:lio:12.517948717948718:2.0:0
5,13,4,59,0,2,eagles,saints,S:2:red:fal:-1.976555023923445:0.0,S:3:jet:col:-1.9618181818181817:0.0,S:4:ram:pac:-1.909936575052854:0.0,U:car:bea:2.1623376623376624:2.0:0,U:ram:eag:5.042036645525018:2.0:0,U:pac:lio:9.191050035236081:2.0:0
5,14,2,58,0,2,giants,cowboys,S:2:eag:col:0.01950757575757578:0.0,S:3:sai:bro:0.11220095693779908:0.0,S:4:red:fal:-2.0001855287569574:0.0,U:car:bea:2.2517786561264823:2.0:0,U:ram:eag:5.035132575757576:2.0:0,U:pac:lio:9.233333333333334:2.0:0
5,14,2,58,0,2,patriots,Raiders,S:2:gia:buc:0.04270833333333329:0.0,S:3:pan:cow:4.080703259005146:0.0,S:4:red:col:-1.9663442940038685:0.0,U:car:bea:2.205194805194805:2.0:0,U:ram:eag:5.047708795269771:2.0:0,U:pac:lio:9.197856614929787:2.0:0
5,13,4,59,0,2,eagles,texans,S:2:tit:pat:3.07408293460925:0.0,S:3:rai:bro:0.04340463458110519:0.0,S:4:red:fal:-1.9681818181818183:0.0,U:car:bea:2.2409090909090907:2.0:0,U:ram:eag:5.050757575757576:2.0:0,U:pac:lio:9.23901515151515:2.0:0
5,13,4,59,0,2,dolphins,saints,S:2:eag:fal:0.02192982456140352:0.0,S:3:red:tex:0.005757575757575781:0.0,S:4:jet:col:-1.992929292929293:0.0,U:car:bea:2.172727272727273:2.0:0,U:ram:eag:5.048564593301435:2.0:0,U:pac:lio:9.201515151515153:2.0:0
5,12,4,60,0,4,eagles,texans,Raiders,Vikings,S:2:dol:bea:0.056140350877192935:0.0,S:3:sai:bro:0.13225108225108229:0.0,S:4:red:fal:-1.9842572062084256:0.0,U:car:bea:2.131259968102073:2.0:0,U:ram:eag:5.092424242424242:2.0:0,U:pac:lio:9.2239289446186:2.0:0
5,13,4,59,0,2,dolphins,saints,S:2:eag:fal:0.02192982456140352:0.0,S:3:red:tex:0.005757575757575781:0.0,S:4:rai:bro:0.036868686868686884:0.0,U:car:bea:2.1703962703962705:2.0:0,U:ram:eag:5.048564593301435:2.0:0,U:pac:lio:9.236700336700338:2.0:0
5,12,2,60,0,6,giants,eagles,patriots,texans,Raiders,Vikings,S:2:dol:bea:0.04270833333333329:0.0,S:3:sai:bro:0.11439393939393944:0.0,S:4:red:fal:-1.9568181818181818:0.0,U:car:bea:2.1159090909090907:2.0:0,U:ram:eag:5.050757575757576:2.0:0,U:pac:lio:9.20776515151515:2.0:0
5,13,4,59,0,2,dolphins,saints,S:2:red:fal:-1.976555023923445:0.0,S:3:eag:col:0.005757575757575781:0.0,S:4:tit:pat:3.0974747474747475:0.0,U:car:bea:2.2322884012539186:2.0:0,U:ram:eag:5.045757575757576:2.0:0,U:pac:lio:9.278787878787877:2.0:0
5,12,4,60,0,4,eagles,texans,Raiders,Vikings,S:2:dol:bea:0.056140350877192935:0.0,S:3:sai:bro:0.13225108225108229:0.0,S:4:red:fal:-1.9842572062084256:0.0,U:car:bea:2.131259968102073:2.0:0,U:ram:eag:5.092424242424242:2.0:0,U:pac:lio:9.2239289446186:2.0:0
5,13,4,59,0,2,dolphins,saints,S:2:eag:fal:0.02192982456140352:0.0,S:3:red:tex:0.005757575757575781:0.0,S:4:rai:bro:0.036868686868686884:0.0,U:car:bea:2.1703962703962705:2.0:0,U:ram:eag:5.048564593301435:2.0:0,U:pac:lio:9.236700336700338:2.0:0
5,12,4,60,0,4,eagles,texans,Raiders,Vikings,S:2:dol:bea:0.056140350877192935:0.0,S:3:sai:bro:0.13225108225108229:0.0,S:4:red:fal:-1.9842572062084256:0.0,U:car:bea:2.131259968102073:2.0:0,U:ram:eag:5.092424242424242:2.0:0,U:pac:lio:9.2239289446186:2.0:0
5,14,2,58,0,2,giants,saints,S:2:eag:col:0.01950757575757578:0.0,S:3:jet:tex:0.004385964912280715:0.0,S:4:rai:bro:0.04820655534941251:0.0,U:car:bea:2.1813852813852814:2.0:0,U:ram:eag:5.035132575757576:2.0:0,U:pac:lio:9.218181818181819:2.0:0
5,13,2,59,0,4,cowboys,jets,patriots,Raiders,S:2:gia:buc:0.04270833333333329:0.0,S:3:sai:bro:0.10260148656375076:0.0,S:4:red:fal:-1.9731225296442687:0.0,U:car:bea:2.1784090909090907:2.0:0,U:ram:eag:5.050757575757576:2.0:0,U:pac:lio:9.226515151515152:2.0:0
5,13,2,59,0,4,giants,eagles,texans,Ravens,S:2:cow:buc:0.09573863636363633:0.0,S:3:jet:col:-1.9568181818181818:0.0,S:4:tit:pat:3.06969696969697:0.0,U:car:bea:2.3755244755244753:2.0:0,U:ram:eag:5.025757575757575:2.0:0,U:pac:lio:9.251515151515152:2.0:0
5,13,4,59,0,2,dolphins,saints,S:2:red:fal:-1.976555023923445:0.0,S:3:eag:col:0.005757575757575781:0.0,S:4:jet:tex:0.0055555555555555775:0.0,U:car:bea:2.205194805194805:2.0:0,U:ram:eag:5.045757575757576:2.0:0,U:pac:lio:9.222943722943722:2.0:0
5,12,4,60,0,4,eagles,texans,Raiders,Vikings,S:2:dol:bea:0.056140350877192935:0.0,S:3:sai:bro:0.13225108225108229:0.0,S:4:red:fal:-1.9842572062084256:0.0,U:car:bea:2.131259968102073:2.0:0,U:ram:eag:5.092424242424242:2.0:0,U:pac:lio:9.2239289446186:2.0:0
5,13,4,59,0,2,dolphins,saints,S:2:eag:fal:0.02192982456140352:0.0,S:3:red:tex:0.005757575757575781:0.0,S:4:rai:bro:0.036868686868686884:0.0,U:car:bea:2.1703962703962705:2.0:0,U:ram:eag:5.048564593301435:2.0:0,U:pac:lio:9.236700336700338:2.0:0
5,12,4,60,0,4,eagles,texans,Raiders,Vikings,S:2:dol:bea:0.056140350877192935:0.0,S:3:sai:bro:0.13225108225108229:0.0,S:4:red:fal:-1.9842572062084256:0.0,U:car:bea:2.131259968102073:2.0:0,U:ram:eag:5.092424242424242:2.0:0,U:pac:lio:9.2239289446186:2.0:0
